	sp_id	sp_hh_id	age	sex	work_id
768795	867463	305124	42	F	48412
768796	492015	305124	66	M	X
768865	797888	305151	35	F	48416
768866	797889	305151	35	F	48416
768867	756819	305151	31	F	48416
768868	520969	305151	72	M	X
768869	797890	305151	35	F	48416
768870	663237	305151	16	F	16
768871	945604	305151	51	F	48416
768872	945605	305151	51	F	48416
768887	9787	305160	1	M	X
768888	1150840	305160	78	F	X
768889	1150839	305160	78	F	X
768924	308402	305175	40	M	48419
768925	308401	305175	40	M	48420
768926	829146	305175	38	F	48420
768927	829145	305175	38	F	48420
768928	829144	305175	38	F	48420
769056	808339	305228	36	F	48426
769057	270309	305228	36	M	48426
769058	270310	305228	36	M	48427
769059	636555	305228	12	F	56
769065	480072	305231	64	M	X
769066	1166193	305231	82	F	X
769067	675456	305231	18	F	48427
769068	937697	305231	50	F	48427
769069	937698	305231	50	F	48427
769070	937699	305231	50	F	48428
769154	921292	305264	48	F	48434
769155	921293	305264	48	F	48434
769156	953253	305264	52	F	48434
769239	175273	305298	25	M	48440
769240	894842	305298	45	F	48440
769241	650761	305298	14	F	25
769434	249230	305380	34	M	48454
769435	249229	305380	34	M	48454
769551	597024	305422	7	F	57
769552	164487	305422	23	M	48463
769600	459892	305440	61	M	X
769601	643762	305440	13	F	103
769692	117589	305477	15	M	69
769693	1137047	305477	74	F	X
769712	953261	305487	52	F	48473
769713	181158	305487	26	M	48473
769714	953260	305487	52	F	48473
769846	937702	305538	50	F	48481
769847	95983	305538	12	M	4
769848	432162	305538	57	M	X
769849	153639	305538	21	M	48481
769850	998391	305538	58	F	48481
769964	867473	305586	42	F	48488
769965	1064065	305586	65	F	X
769966	756824	305586	31	F	48488
769967	756823	305586	31	F	48488
769988	88423	305595	11	M	90
769989	912699	305595	47	F	48489
769990	912698	305595	47	F	48489
770000	45757	305599	6	M	X
770001	45758	305599	6	M	X
770002	1124027	305599	72	F	X
770003	1124028	305599	72	F	X
770069	270319	305631	36	M	48494
770446	1035793	305773	62	F	X
770447	1035794	305773	62	F	X
770647	937707	305856	50	F	48530
770648	858102	305856	41	F	48530
770744	270327	305895	36	M	48537
770745	1180546	305895	86	F	X
770746	719778	305895	26	F	48537
770747	1082698	305895	67	F	X
770748	130358	305895	17	M	42
770749	299549	305895	39	M	48537
770931	776608	305967	33	F	48551
770932	605337	305967	8	F	68
770933	325624	305967	42	M	48551
770934	643771	305967	13	F	4
770935	776607	305967	33	F	48551
770954	669394	305975	17	F	57
770955	1174638	305975	84	F	X
771014	45767	305996	6	M	X
771015	675471	305996	18	F	48556
771016	945613	305996	51	F	48556
771172	373258	306063	48	M	48567
771173	929666	306063	49	F	48567
771174	580785	306063	5	F	X
771391	650775	306153	14	F	9
771392	650774	306153	14	F	59
771393	967870	306153	54	F	48580
771394	953272	306153	52	F	48580
771451	130364	306178	17	M	80
771452	218660	306178	31	M	48584
771453	218661	306178	31	M	48584
771454	54446	306178	7	M	77
771534	71831	306211	9	M	19
771535	71830	306211	9	M	34
771536	459903	306211	61	M	X
771537	71829	306211	9	M	111
771538	71827	306211	9	M	43
771539	71826	306211	9	M	89
771540	71825	306211	9	M	80
771818	573285	306318	4	F	X
771819	573286	306318	4	F	X
771820	597045	306318	7	F	60
771821	597044	306318	7	F	33
771826	497584	306322	67	M	X
771827	497585	306322	67	M	X
772095	512479	306434	70	M	X
772096	88444	306434	11	M	113
772097	766318	306434	32	F	48622
772098	432172	306434	57	M	X
772099	181172	306434	26	M	48622
772100	181171	306434	26	M	48622
772206	497590	306476	67	M	X
772207	1124043	306476	72	F	X
772414	480092	306555	64	M	X
772415	554759	306555	1	F	X
772416	554758	306555	1	F	X
772417	1124045	306555	72	F	X
772418	1124046	306555	72	F	X
772453	894875	306573	45	F	48642
772454	380544	306573	49	M	48642
772455	259864	306573	35	M	48642
772514	467030	306596	62	M	X
772515	467029	306596	62	M	X
772516	467028	306596	62	M	X
772517	467027	306596	62	M	X
772521	697763	306598	22	F	48647
772522	697762	306598	22	F	48647
772523	201160	306598	29	M	48647
772524	201161	306598	29	M	48647
772540	975004	306605	55	F	48648
772541	497595	306605	67	M	X
772542	497594	306605	67	M	X
772543	497593	306605	67	M	X
772549	1045277	306609	63	F	X
772550	1045275	306609	63	F	X
772551	1045274	306609	63	F	X
772555	747888	306611	30	F	48648
772556	747889	306611	30	F	48648
772557	299560	306611	39	M	48648
772621	776623	306636	33	F	48654
772670	1130825	306657	73	F	X
772674	1130829	306659	73	F	X
772675	1130830	306659	73	F	X
772814	414004	306719	54	M	48665
772815	725957	306719	27	F	48665
772857	524499	306735	73	M	X
772924	1045286	306765	63	F	X
772925	394891	306765	51	M	48673
772926	1035812	306765	62	F	X
772927	1035811	306765	62	F	X
773012	534657	306802	79	M	X
773013	123972	306802	16	M	53
773014	692400	306802	21	F	48678
773015	1182417	306802	87	F	X
773016	1182418	306802	87	F	X
773057	467033	306816	62	M	X
773058	675487	306816	18	F	48680
773059	912722	306816	47	F	48680
773060	187509	306816	27	M	48681
773359	580806	306932	5	F	X
773360	580807	306932	5	F	X
773361	629274	306932	11	F	104
773396	929683	306950	49	F	48703
773397	929682	306950	49	F	48703
773398	516864	306950	71	M	X
773399	605352	306950	8	F	109
773484	249252	306984	34	M	48708
773485	218679	306984	31	M	48708
773486	218678	306984	31	M	48708
773487	1108218	306984	70	F	X
773488	249253	306984	34	M	48708
773489	1180550	306984	86	F	X
773490	308423	306984	40	M	48709
773563	45787	307009	6	M	X
773564	45786	307009	6	M	X
773565	142494	307009	19	M	48712
773566	142493	307009	19	M	48713
773663	80348	307047	10	M	80
773664	776633	307047	33	F	48716
773665	776634	307047	33	F	48717
773684	1007249	307057	59	F	48719
773685	37411	307057	5	M	X
773686	937724	307057	50	F	48719
773687	829188	307057	38	F	48719
773688	1016399	307057	60	F	48719
773689	657100	307060	15	F	1
773690	657101	307060	15	F	113
773691	164508	307060	23	M	48719
773707	175289	307069	25	M	48721
773708	175288	307069	25	M	48721
773831	903907	307122	46	F	48727
773832	776640	307122	33	F	48727
773898	848519	307148	40	F	48731
773899	982179	307148	56	F	48731
773900	613647	307148	9	F	46
773901	663253	307148	16	F	9
773925	88462	307158	11	M	40
773926	373276	307158	48	M	48732
773933	885766	307162	44	F	48732
773934	747903	307162	30	F	48732
774014	492034	307195	66	M	X
774015	535996	307195	80	M	X
774016	290218	307195	38	M	48738
774017	373278	307195	48	M	48738
774018	921338	307195	48	F	48738
774019	1035822	307195	62	F	X
774067	903908	307218	46	F	48740
774068	903909	307218	46	F	48740
774069	1186767	307218	91	F	X
774070	507705	307218	69	M	X
774073	929686	307220	49	F	48740
774074	643790	307220	13	F	29
774075	1099848	307220	69	F	X
774168	333834	307259	43	M	48747
774195	299573	307268	39	M	48749
774196	445469	307268	59	M	X
774403	459917	307349	61	M	X
774404	280400	307349	37	M	48765
774405	787199	307349	34	F	48765
774406	858118	307349	41	F	48765
774407	540517	307349	83	M	X
774578	975013	307418	55	F	48775
774579	975012	307418	55	F	48775
774746	808386	307484	36	F	48785
774747	808387	307484	36	F	48785
774748	776648	307484	33	F	48785
774749	317199	307484	41	M	48785
774836	894901	307518	45	F	48789
774837	703270	307518	23	F	48789
774856	708674	307529	24	F	48790
774883	445475	307540	59	M	X
774884	663258	307540	16	F	91
774885	349985	307540	45	M	48792
774886	1142519	307540	75	F	X
774887	280405	307540	37	M	48792
774997	492039	307586	66	M	X
774998	756867	307586	31	F	48798
774999	549231	307586	0	F	X
775000	756866	307586	31	F	48799
775001	549232	307586	0	F	X
775004	1166220	307588	82	F	X
775014	797941	307592	35	F	48800
775015	797942	307592	35	F	48800
775016	725967	307592	27	F	48800
775017	103599	307592	13	M	103
775018	103600	307592	13	M	28
775159	1007261	307649	59	F	48810
775160	117627	307649	15	M	100
775161	117628	307649	15	M	109
775189	45795	307659	6	M	X
775190	945638	307659	51	F	48813
775191	1170707	307659	83	F	X
775208	540522	307669	83	M	X
775209	829207	307669	38	F	48814
775210	747915	307669	30	F	48814
775499	175298	307787	25	M	48834
775500	164513	307787	23	M	48834
775501	280410	307787	37	M	48834
775517	45797	307794	6	M	X
775518	187525	307794	27	M	48835
775676	228382	307854	32	M	48847
775717	560521	307873	2	F	X
775718	148051	307873	20	M	48851
775719	967895	307873	54	F	48851
775720	1099859	307873	69	F	X
775726	201184	307877	29	M	48851
775727	308438	307877	40	M	48851
775728	438643	307877	58	M	X
775805	407985	307912	53	M	48856
775806	365763	307912	47	M	48856
775922	636599	307957	12	F	13
775923	937738	307957	50	F	48864
775924	848550	307957	40	F	48864
775964	187528	307976	27	M	48867
775965	1124069	307976	72	F	X
775966	829210	307976	38	F	48867
776375	290233	308136	38	M	48888
776435	280415	308160	37	M	48894
776436	201186	308160	29	M	48894
776437	903923	308160	46	F	48894
776446	1064109	308164	65	F	X
776447	1016420	308164	60	F	48896
776448	1082745	308164	67	F	X
776582	201188	308218	29	M	48902
776583	201189	308218	29	M	48902
776728	714107	308268	25	F	48911
776729	1142529	308268	75	F	X
776730	858141	308268	41	F	48911
776748	921353	308274	48	F	48912
776749	1153405	308274	79	F	X
776750	535999	308274	80	M	X
776751	512492	308274	70	M	X
776752	621687	308274	10	F	46
776780	1108238	308285	70	F	X
776822	228392	308304	32	M	48918
776823	228393	308304	32	M	48918
776824	228394	308304	32	M	48918
776825	148055	308304	20	M	48918
776826	967905	308304	54	F	48918
776827	990035	308304	57	F	48918
777018	739661	308392	29	F	48934
777019	1064111	308392	65	F	X
777020	566624	308392	3	F	X
777049	739668	308403	29	F	48936
777050	739669	308403	29	F	48936
777051	1073448	308403	66	F	X
777052	299599	308403	39	M	48936
777053	308451	308403	40	M	48937
777054	308450	308403	40	M	48937
777221	110752	308471	14	M	32
777222	110751	308471	14	M	85
777223	492054	308471	66	M	X
777395	739673	308539	29	F	48958
777396	148060	308539	20	M	48958
777397	148059	308539	20	M	48958
777398	507724	308539	69	M	X
777432	808411	308553	36	F	48961
777433	181198	308553	26	M	48961
777434	201196	308553	29	M	48961
777435	426044	308553	56	M	X
777437	787238	308555	34	F	48962
777438	549245	308555	0	F	X
777439	187535	308555	27	M	48962
777460	201197	308567	29	M	48962
777461	1016428	308567	60	F	48963
777518	540527	308590	83	M	X
777519	1073449	308590	66	F	X
777520	703282	308590	23	F	48966
777667	473711	308647	63	M	X
777668	894934	308647	45	F	48975
777669	194024	308647	28	M	48975
777670	414023	308647	54	M	48975
777815	521010	308707	72	M	X
777816	521009	308707	72	M	X
777817	521008	308707	72	M	X
777897	349999	308738	45	M	48991
777898	349998	308738	45	M	48992
777930	169920	308753	24	M	48994
777931	169921	308753	24	M	48994
777932	1026173	308753	61	F	X
778014	164521	308785	23	M	48999
778015	164522	308785	23	M	48999
778016	164523	308785	23	M	48999
778115	929723	308829	49	F	49005
778116	142522	308829	19	M	49005
778117	532856	308829	77	M	X
778441	839100	308955	39	F	49025
778442	521011	308955	72	M	X
778443	15855	308955	2	M	X
778506	299614	308979	39	M	49028
778507	350003	308979	45	M	49028
778508	797980	308979	35	F	49029
778509	29454	308979	4	M	X
778525	181207	308987	26	M	49030
778526	181206	308987	26	M	49030
778527	839103	308987	39	F	49030
778728	228403	309071	32	M	49041
778729	621699	309071	10	F	13
778730	766368	309071	32	F	49041
778815	714119	309104	25	F	49047
778816	867526	309104	42	F	49047
778817	1064122	309104	65	F	X
779061	1161658	309200	81	F	X
779062	1099876	309200	69	F	X
779063	1177937	309200	85	F	X
779143	1116244	309231	71	F	X
779144	1116243	309231	71	F	X
779145	1142537	309231	75	F	X
779146	158959	309231	22	M	49066
779147	290260	309231	38	M	49066
779261	1054799	309276	64	F	X
779262	990054	309276	57	F	49073
779263	259907	309276	35	M	49074
779295	414031	309291	54	M	49077
779454	317226	309354	41	M	49086
779455	153688	309354	21	M	49086
779456	153687	309354	21	M	49086
779457	9836	309354	1	M	X
779458	9837	309354	1	M	X
779576	1174671	309405	84	F	X
779577	459949	309405	61	M	X
779856	350012	309510	45	M	49114
779857	350011	309510	45	M	49114
779858	350010	309510	45	M	49114
779859	110768	309510	14	M	34
779959	218729	309551	31	M	49119
779960	187551	309551	27	M	49119
779961	187550	309551	27	M	49119
779962	187549	309552	27	M	49119
779963	507735	309552	69	M	X
779964	1130866	309552	73	F	X
779965	1130865	309552	73	F	X
779966	1130864	309552	73	F	X
780038	527345	309583	74	M	X
780039	438672	309583	58	M	X
780040	308471	309583	40	M	49125
780198	1082768	309650	67	F	X
780199	967922	309650	54	F	49139
780200	1082767	309650	67	F	X
780227	1157227	309661	80	F	X
780228	1108269	309661	70	F	X
780279	1108265	309686	70	F	X
780280	394932	309686	51	M	49144
780281	473723	309686	63	M	X
780282	88498	309686	11	M	47
780283	766378	309686	32	F	49144
780284	766379	309686	32	F	49144
780469	103631	309768	13	M	77
780470	103630	309768	13	M	2
780471	945678	309768	51	F	49157
780488	357939	309777	46	M	49157
780489	357938	309777	46	M	49157
780490	357937	309777	46	M	49157
780491	270395	309777	36	M	49157
780492	270394	309777	36	M	49157
780493	945674	309777	51	F	49157
780494	270393	309777	36	M	49158
780595	818805	309819	37	F	49162
780596	818806	309819	37	F	49162
780597	818807	309819	37	F	49162
780598	818808	309819	37	F	49163
780758	365797	309880	47	M	49176
780759	238656	309880	33	M	49176
780820	787273	309904	34	F	49180
780821	787272	309904	34	F	49180
780822	787271	309904	34	F	49180
780823	201220	309904	29	M	49180
780961	1091406	309963	68	F	X
780962	1091407	309963	68	F	X
780963	1091408	309963	68	F	X
780964	858169	309963	41	F	49187
781013	110772	309982	14	M	65
781014	110771	309982	14	M	103
781015	110770	309982	14	M	2
781031	228420	309988	32	M	49191
781032	1146360	309988	76	F	X
781033	117651	309988	15	M	60
781034	117652	309988	15	M	30
781098	990068	310009	57	F	49194
781099	990069	310009	57	F	49194
781100	776705	310009	33	F	49195
781138	467086	310025	62	M	X
781139	467081	310025	62	M	X
781158	937771	310033	50	F	49201
781159	937772	310033	50	F	49201
781160	937773	310033	50	F	49201
781161	201224	310033	29	M	49201
781236	507738	310068	69	M	X
781237	894958	310068	45	F	49206
781238	238662	310068	33	M	49206
781239	238661	310068	33	M	49206
781612	621722	310214	10	F	1
781613	1091415	310214	68	F	X
781614	148080	310214	20	M	49229
781615	708702	310214	24	F	49229
781616	148079	310214	20	M	49229
781644	194049	310228	28	M	49231
781645	194050	310228	28	M	49231
781670	739699	310239	29	F	49231
781671	1016468	310239	60	F	49231
781672	1016469	310239	60	F	49231
781673	1016470	310239	60	F	49232
781674	1016471	310239	60	F	49232
781787	929747	310282	49	F	49241
781788	929746	310282	49	F	49241
781956	342024	310348	44	M	49250
781957	342025	310348	44	M	49251
781958	342026	310348	44	M	49251
781959	342027	310348	44	M	49251
781960	63162	310348	8	M	12
782012	365802	310371	47	M	49254
782013	566639	310371	3	F	X
782187	839132	310443	39	F	49266
782188	876597	310443	43	F	49266
782189	787283	310443	34	F	49266
782190	566640	310443	3	F	X
782211	29471	310453	4	M	X
782323	480136	310492	64	M	X
782324	394947	310492	51	M	49275
782325	953337	310492	52	F	49275
782326	342029	310492	44	M	49275
782423	308493	310530	40	M	49281
782424	580865	310530	5	F	X
782425	299639	310530	39	M	49281
782655	445529	310627	59	M	X
782656	605414	310627	8	F	85
782657	756939	310627	31	F	49294
782658	756938	310627	31	F	49295
782659	357951	310627	46	M	49295
782660	597129	310627	7	F	90
782661	597130	310627	7	F	41
782730	350033	310656	45	M	49300
782731	350032	310656	45	M	49300
782732	445530	310656	59	M	X
782733	37456	310656	5	M	X
782734	1130877	310656	73	F	X
783102	117665	310803	15	M	32
783103	71913	310803	9	M	27
783104	605418	310803	8	F	113
783105	201238	310803	29	M	49323
783106	201237	310803	29	M	49323
783107	1157232	310803	80	F	X
783108	953346	310803	52	F	49323
783109	1130879	310803	73	F	X
783119	110790	310807	14	M	103
783120	990085	310807	57	F	49323
783121	387876	310807	50	M	49323
783132	373339	310812	48	M	49323
783134	1174677	310814	84	F	X
783135	560564	310814	2	F	X
783136	539190	310814	82	M	X
783137	539189	310814	82	M	X
783138	1082791	310814	67	F	X
783157	573346	310822	4	F	X
783158	580870	310822	5	F	X
783159	63179	310822	8	M	52
783160	747969	310822	30	F	49325
783340	467105	310895	62	M	X
783341	80413	310895	10	M	45
783343	998498	310897	58	F	49339
783344	432222	310897	57	M	X
783517	876607	310964	43	F	49349
783518	1177951	310964	85	F	X
783519	136742	310964	18	M	49349
783520	164550	310964	23	M	49349
783600	621735	310996	10	F	100
783601	839138	310996	39	F	49355
783602	719869	310996	26	F	49355
783603	308502	310996	40	M	49355
783604	867562	310996	42	F	49355
783612	333919	311001	43	M	49356
783613	37462	311001	5	M	X
783614	1007312	311001	59	F	49356
783615	218764	311001	31	M	49356
783776	739720	311065	29	F	49367
783777	739721	311065	29	F	49367
783778	1116274	311065	71	F	X
783779	1007320	311065	59	F	49367
783909	597139	311119	7	F	113
783910	1099922	311119	69	F	X
784178	839143	311227	39	F	49392
784179	1045371	311227	63	F	X
784183	187572	311230	27	M	49393
784208	621740	311243	10	F	11
784209	541662	311243	84	M	X
784210	541661	311243	84	M	X
784211	164554	311243	23	M	49394
784212	1137126	311243	74	F	X
784213	566650	311243	3	F	X
784327	524529	311286	73	M	X
784357	1177952	311299	85	F	X
784358	885861	311299	44	F	49402
784359	885862	311299	44	F	49402
784360	158980	311299	22	M	49402
784394	71929	311315	9	M	69
784519	1116285	311366	71	F	X
784520	1116284	311366	71	F	X
784521	1116283	311366	71	F	X
784817	521039	311485	72	M	X
784818	521040	311485	72	M	X
784819	270417	311485	36	M	49430
784820	732327	311485	28	F	49430
784821	732328	311485	28	F	49430
784969	420074	311540	55	M	49439
784970	420075	311540	55	M	49439
784971	1142564	311540	75	F	X
785051	839155	311576	39	F	49446
785052	903988	311576	46	F	49446
785053	486131	311576	65	M	X
785054	194066	311576	28	M	49446
785055	194067	311576	28	M	49446
785105	142545	311598	19	M	49449
785106	3975	311598	0	M	X
785107	3973	311598	0	M	X
785451	1116291	311736	71	F	X
785452	756962	311736	31	F	49473
785453	401618	311736	52	M	49473
785454	473757	311736	63	M	X
785455	669475	311736	17	F	82
785464	903990	311740	46	F	49474
785465	636660	311740	12	F	82
785466	1124151	311740	72	F	X
785474	357969	311743	46	M	49475
785475	549283	311743	0	F	X
785476	1064178	311743	65	F	X
785477	739727	311743	29	F	49475
785478	1166254	311743	82	F	X
785479	998514	311743	58	F	49475
785495	876625	311752	43	F	49477
785641	787321	311803	34	F	49487
785642	787322	311803	34	F	49487
785643	540534	311803	83	M	X
785644	238711	311803	33	M	49487
785645	238710	311804	33	M	49487
785646	1099935	311804	69	F	X
786001	380630	311950	49	M	49509
786002	110812	311950	14	M	46
786003	380631	311950	49	M	49510
786004	380633	311950	49	M	49510
786005	1157248	311950	80	F	X
786006	1157247	311950	80	F	X
786007	621747	311950	10	F	46
786184	953374	312025	52	F	49522
786538	876638	312167	43	F	49541
786539	218783	312167	31	M	49541
786540	209509	312167	30	M	49541
786541	218784	312167	31	M	49541
786542	1064184	312167	65	F	X
786591	605434	312184	8	F	64
786592	249386	312184	34	M	49544
786651	669479	312211	17	F	9
786652	164568	312211	23	M	49548
786653	1073509	312211	66	F	X
786728	960694	312245	53	F	49551
786729	181245	312245	26	M	49551
786730	117680	312245	15	M	80
786731	990103	312245	57	F	49552
786732	990104	312245	57	F	49552
786801	1137146	312271	74	F	X
786802	543283	312271	86	M	X
786851	414079	312292	54	M	49558
786852	175354	312292	25	M	49558
786853	739738	312292	29	F	49558
786964	867584	312339	42	F	49564
786965	1170755	312339	83	F	X
787296	1054885	312468	64	F	X
787297	350065	312468	45	M	49588
787298	543286	312468	86	M	X
787420	531757	312518	76	M	X
787421	542583	312518	85	M	X
787422	130441	312518	17	M	41
787423	643865	312518	13	F	113
787466	818869	312534	37	F	49599
787467	534670	312534	79	M	X
787510	1130899	312555	73	F	X
787511	1082820	312555	67	F	X
787512	54551	312555	7	M	46
787513	96118	312555	12	M	77
787514	45885	312555	6	M	X
787574	1035937	312578	62	F	X
787575	1099950	312578	69	F	X
787576	169967	312578	24	M	49605
787590	22411	312586	3	M	X
787591	259989	312586	35	M	49608
787592	867589	312586	42	F	49608
787593	218792	312586	31	M	49608
787594	218793	312586	31	M	49608
787595	1166266	312586	82	F	X
787655	953379	312613	52	F	49612
787656	480160	312613	64	M	X
787657	290319	312613	38	M	49612
787696	124053	312629	16	M	60
787697	929789	312629	49	F	49615
787698	776761	312629	33	F	49615
787699	776762	312629	33	F	49615
787700	839178	312629	39	F	49615
787701	408050	312629	53	M	49615
787702	839177	312629	39	F	49615
787703	175356	312629	25	M	49616
787721	529903	312636	75	M	X
787722	153736	312636	21	M	49618
787723	117690	312636	15	M	40
787827	808502	312679	36	F	49622
787828	912815	312679	47	F	49622
787829	808505	312679	36	F	49622
788023	663321	312755	16	F	47
788024	1054895	312755	64	F	X
788075	1157252	312777	80	F	X
788076	732344	312777	28	F	49635
788077	1146380	312777	76	F	X
788210	921440	312830	48	F	49644
788211	921439	312830	48	F	49645
788212	921438	312830	48	F	49645
788213	921437	312830	48	F	49645
788214	921436	312830	48	F	49645
788215	921435	312830	48	F	49645
788236	452528	312838	60	M	X
788237	136769	312838	18	M	49647
788238	136768	312838	18	M	49647
788239	507769	312838	69	M	X
788240	507768	312838	69	M	X
788241	507767	312838	69	M	X
788242	539194	312838	82	M	X
788270	787346	312851	34	F	49648
788271	299690	312851	39	M	49648
788272	299689	312851	39	M	49648
788318	1045390	312869	63	F	X
788319	929791	312869	49	F	49651
788320	365836	312869	47	M	49651
788321	365837	312869	47	M	49651
788354	96120	312888	12	M	111
788468	1045392	312932	63	F	X
788469	124057	312932	16	M	22
788488	9880	312939	1	M	X
788489	228480	312939	32	M	49663
788490	124058	312939	16	M	111
788491	290330	312939	38	M	49663
788492	605454	312939	8	F	59
788547	486143	312963	65	M	X
788548	299692	312963	39	M	49667
788600	380644	312985	49	M	49670
788601	921441	312985	48	F	49670
788602	921442	312985	48	F	49670
788682	432244	313019	57	M	X
788683	643872	313019	13	F	53
788684	714159	313019	25	F	49675
788754	739758	313048	29	F	49681
788755	1026265	313048	61	F	X
788847	71953	313084	9	M	9
788848	342076	313084	44	M	49687
788849	342075	313084	44	M	49687
788850	544347	313084	89	M	X
788902	787350	313106	34	F	49693
788903	876654	313106	43	F	49693
788904	452535	313106	60	M	X
789090	342078	313179	44	M	49704
789091	876655	313179	43	F	49704
789242	1174707	313240	84	F	X
789243	333947	313240	43	M	49716
789244	1035955	313240	62	F	X
789281	350080	313255	45	M	49718
789299	703334	313262	23	F	49719
789300	703333	313262	23	F	49719
789301	818886	313262	37	F	49719
789302	818887	313262	37	F	49719
789303	1082832	313262	67	F	X
789342	669489	313280	17	F	13
789343	539196	313280	82	M	X
789344	982280	313280	56	F	49721
789361	96130	313288	12	M	13
789362	953388	313288	52	F	49722
789394	71956	313302	9	M	90
789395	650876	313302	14	F	104
789396	308541	313302	40	M	49724
789648	249408	313400	34	M	49741
789649	380650	313400	49	M	49741
789650	732354	313400	28	F	49741
789651	787353	313400	34	F	49741
789652	228486	313400	32	M	49741
789777	766455	313454	32	F	49750
789778	776784	313454	33	F	49750
789779	798088	313454	35	F	49750
789780	1026272	313454	61	F	X
789781	1026273	313454	61	F	X
789782	613761	313454	9	F	104
789791	486149	313459	65	M	X
789792	1007369	313459	59	F	49750
789793	342089	313459	44	M	49751
789794	1073532	313459	66	F	X
789795	1116312	313459	71	F	X
789796	1116310	313459	71	F	X
789814	1035960	313467	62	F	X
789815	975097	313467	55	F	49751
789926	164586	313514	23	M	49758
789927	719894	313514	26	F	49758
789975	885901	313536	44	F	49762
789976	829341	313536	38	F	49762
789977	387922	313536	50	M	49762
790030	1161686	313555	81	F	X
790031	380655	313555	49	M	49767
790032	380654	313555	49	M	49767
790033	912826	313555	47	F	49768
790034	912827	313555	47	F	49768
790035	912828	313555	47	F	49768
790176	486153	313617	65	M	X
790177	573388	313617	4	F	X
790178	573387	313617	4	F	X
790179	573386	313617	4	F	X
790180	486154	313617	65	M	X
790181	486155	313617	65	M	X
790182	776789	313617	33	F	49780
790233	438730	313638	58	M	X
790234	438731	313638	58	M	X
790235	438732	313638	58	M	X
790290	365853	313658	47	M	49788
790291	365852	313658	47	M	49788
790320	1137164	313670	74	F	X
790367	839207	313687	39	F	49790
790368	643889	313687	13	F	64
790404	1142582	313700	75	F	X
790405	1166278	313700	82	F	X
790418	1091469	313708	68	F	X
790419	1091468	313708	68	F	X
790431	480177	313714	64	M	X
790432	480176	313714	64	M	X
790433	408062	313714	53	M	49795
790434	757016	313714	31	F	49796
790699	829349	313818	38	F	49809
790872	858247	313895	41	F	49819
790873	650889	313895	14	F	59
791152	1064214	314009	65	F	X
791153	776801	314009	33	F	49835
791154	1064213	314010	65	F	X
791155	588989	314010	6	F	X
791156	708744	314010	24	F	49835
791157	80468	314010	10	M	102
791158	1186781	314010	91	F	X
791159	1186780	314010	91	F	X
791222	766469	314031	32	F	49841
791223	681436	314031	19	F	49841
791224	687090	314031	20	F	49841
791225	681435	314031	19	F	49841
791276	643892	314046	13	F	102
791277	387937	314046	50	M	49844
791278	387936	314046	50	M	49844
791279	387935	314046	50	M	49844
791280	1189517	314046	100	F	X
791281	4009	314046	0	M	X
791282	467154	314046	62	M	X
791283	597199	314046	7	F	60
791410	260032	314098	35	M	49853
791411	426099	314098	56	M	X
791753	373399	314241	48	M	49876
791754	373398	314241	48	M	49876
791755	249422	314241	34	M	49876
791830	452551	314276	60	M	X
791831	692488	314276	21	F	49880
791832	218825	314276	31	M	49880
791833	839221	314276	39	F	49880
791834	818904	314276	37	F	49880
791835	566689	314276	3	F	X
791836	333961	314276	43	M	49880
791910	473795	314305	63	M	X
791911	589000	314305	6	F	X
791912	148119	314305	20	M	49883
791913	589001	314305	6	F	X
791925	460010	314310	61	M	X
791926	787379	314310	34	F	49884
791927	1099976	314310	69	F	X
791928	1099977	314310	69	F	X
791948	1148824	314319	77	F	X
791949	643894	314319	13	F	68
791950	270498	314319	36	M	49886
792017	365872	314349	47	M	49890
792018	373404	314349	48	M	49890
792019	502768	314349	68	M	X
792020	1161692	314349	81	F	X
792021	110846	314349	14	M	75
792051	249424	314364	34	M	49892
792052	613775	314364	9	F	82
792053	726062	314364	27	F	49892
792117	249425	314391	34	M	49898
792118	589002	314391	6	F	X
792119	663335	314391	16	F	57
792299	426103	314457	56	M	X
792300	650896	314457	14	F	12
792301	175381	314457	25	M	49909
792302	175382	314457	25	M	49909
792303	175383	314457	25	M	49909
792317	605476	314462	8	F	28
792318	732367	314462	28	F	49909
792319	22441	314462	3	M	X
792320	22442	314462	3	M	X
792405	719903	314501	26	F	49914
792406	921477	314501	48	F	49914
792407	438744	314501	58	M	X
792771	164602	314645	23	M	49934
792772	697859	314645	22	F	49934
792773	164603	314645	23	M	49934
792934	1064248	314708	65	F	X
792935	692492	314708	21	F	49942
792936	692493	314708	21	F	49942
793078	110850	314764	14	M	89
793079	270507	314764	36	M	49950
793080	270506	314764	36	M	49950
793161	1108350	314796	70	F	X
793162	867619	314796	42	F	49956
793163	867617	314796	42	F	49956
793239	657195	314829	15	F	22
793240	657194	314829	15	F	25
793241	657193	314829	15	F	22
793242	657192	314829	15	F	99
793490	37522	314925	5	M	X
793491	719911	314925	26	F	49980
793492	507788	314925	69	M	X
793547	858261	314952	41	F	49983
793548	1116340	314952	71	F	X
793615	697861	314981	22	F	49987
793616	929833	314981	49	F	49987
793617	990159	314981	57	F	49987
793620	1073564	314983	66	F	X
793621	521062	314983	72	M	X
793622	521063	314983	72	M	X
793625	621805	314985	10	F	42
793626	218840	314985	31	M	49988
793627	697862	314985	22	F	49988
793628	818912	314985	37	F	49988
793759	201318	315037	29	M	49998
