	sp_id	hh_size	latitude	longitude	location	mo_name
679528	269615	4	55.179397411	61.367230582	POINT (61.367230582 55.179397411)	Калининский район
803228	318800	2	55.185982749	61.4247544	POINT (61.4247544 55.185982749)	Калининский район
466590	184814	5	55.170126512	61.310935484	POINT (61.310935484 55.170126512)	Калининский район
782211	310453	1	55.184933873	61.403623132	POINT (61.403623132 55.184933873)	Калининский район
565444	224168	4	55.17515905	61.327395039	POINT (61.327395039 55.17515905)	Калининский район
660492	262036	3	55.178542106	61.388213182	POINT (61.388213182 55.178542106)	Калининский район
665956	264209	4	55.178697692	61.287948604	POINT (61.287948604 55.178697692)	Калининский район
506740	200800	3	55.172164994	61.307533448	POINT (61.307533448 55.172164994)	Калининский район
636893	252627	5	55.177547669	61.404949488	POINT (61.404949488 55.177547669)	Калининский район
564655	223849	2	55.175149961	61.349113892	POINT (61.349113892 55.175149961)	Калининский район
832902	330576	4	55.188106776	61.312703587	POINT (61.312703587 55.188106776)	Калининский район
565258	224099	4	55.175158087	61.330792148	POINT (61.330792148 55.175158087)	Калининский район
588566	233373	2	55.176036957	61.363711063	POINT (61.363711063 55.176036957)	Калининский район
689276	273490	4	55.179785403	61.320145937	POINT (61.320145937 55.179785403)	Калининский район
666552	264449	2	55.17878138	61.407787268	POINT (61.407787268 55.17878138)	Калининский район
667546	264843	2	55.178868589	61.305737974	POINT (61.305737974 55.178868589)	Калининский район
613609	243367	2	55.176687566	61.355686669	POINT (61.355686669 55.176687566)	Калининский район
586316	232491	6	55.175974621	61.313446307	POINT (61.313446307 55.175974621)	Калининский район
632406	250845	4	55.177400895	61.309819221	POINT (61.309819221 55.177400895)	Калининский район
646325	256390	2	55.178028467	61.344940924	POINT (61.344940924 55.178028467)	Калининский район
636682	252549	2	55.177531292	61.402482251	POINT (61.402482251 55.177531292)	Калининский район
557678	221072	1	55.174973373	61.352119377	POINT (61.352119377 55.174973373)	Калининский район
665858	264172	1	55.178697692	61.287948604	POINT (61.287948604 55.178697692)	Калининский район
627736	248983	3	55.177271493	61.364607048	POINT (61.364607048 55.177271493)	Калининский район
731249	290197	2	55.181594898	61.309106095	POINT (61.309106095 55.181594898)	Калининский район
783909	311119	2	55.1850915	61.3643297	POINT (61.3643297 55.1850915)	Калининский район
664005	263430	2	55.178635479	61.314391504	POINT (61.314391504 55.178635479)	Калининский район
496214	196611	3	55.171736307	61.287100076	POINT (61.287100076 55.171736307)	Калининский район
795927	315898	1	55.185593278	61.406940426	POINT (61.406940426 55.185593278)	Калининский район
530733	210353	6	55.173451202	61.321738432	POINT (61.321738432 55.173451202)	Калининский район
530677	210332	6	55.173451202	61.321738432	POINT (61.321738432 55.173451202)	Калининский район
578170	229242	2	55.175522807	61.306214675	POINT (61.306214675 55.175522807)	Калининский район
779457	309354	5	55.184863614	61.299753622	POINT (61.299753622 55.184863614)	Калининский район
483481	191538	4	55.17118048	61.281015127	POINT (61.281015127 55.17118048)	Калининский район
570059	226009	3	55.175317847	61.306591373	POINT (61.306591373 55.175317847)	Калининский район
687693	272867	2	55.179691809	61.351461971	POINT (61.351461971 55.179691809)	Калининский район
749875	297594	3	55.182846763	61.373562777	POINT (61.373562777 55.182846763)	Калининский район
632619	250934	3	55.177400895	61.309819221	POINT (61.309819221 55.177400895)	Калининский район
633561	251304	5	55.177425328	61.30221782	POINT (61.30221782 55.177425328)	Калининский район
763847	303149	1	55.183927309	61.418785468	POINT (61.418785468 55.183927309)	Калининский район
775964	307976	3	55.184661699	61.395089266	POINT (61.395089266 55.184661699)	Калининский район
639395	253630	3	55.177638306	61.307440701	POINT (61.307440701 55.177638306)	Калининский район
514627	203934	10	55.172571771	61.299953566	POINT (61.299953566 55.172571771)	Калининский район
670947	266197	4	55.179104087	61.346115598	POINT (61.346115598 55.179104087)	Калининский район
530696	210343	6	55.173451202	61.321738432	POINT (61.321738432 55.173451202)	Калининский район
704573	279576	2	55.180509611	61.307394232	POINT (61.307394232 55.180509611)	Калининский район
765240	303706	2	55.183951078	61.329140103	POINT (61.329140103 55.183951078)	Калининский район
720360	285864	4	55.181058597	61.397689376	POINT (61.397689376 55.181058597)	Калининский район
645381	256007	4	55.1780083	61.40582745	POINT (61.40582745 55.1780083)	Калининский район
569840	225924	2	55.175311763	61.323756258	POINT (61.323756258 55.175311763)	Калининский район
606494	240528	2	55.176591724	61.340461982	POINT (61.340461982 55.176591724)	Калининский район
841813	334133	2	55.188428222	61.327339807	POINT (61.327339807 55.188428222)	Калининский район
727562	288724	6	55.181469752	61.393965295	POINT (61.393965295 55.181469752)	Калининский район
836788	332117	3	55.188267775	61.329162523	POINT (61.329162523 55.188267775)	Калининский район
805065	319528	2	55.186100128	61.343372046	POINT (61.343372046 55.186100128)	Калининский район
699797	277678	2	55.180219992	61.370502283	POINT (61.370502283 55.180219992)	Калининский район
765094	303647	2	55.183946239	61.337961936	POINT (61.337961936 55.183946239)	Калининский район
562801	223109	3	55.175139961	61.33724326	POINT (61.33724326 55.175139961)	Калининский район
612927	243091	3	55.176687566	61.355686669	POINT (61.355686669 55.176687566)	Калининский район
627346	248826	3	55.177243183	61.288762839	POINT (61.288762839 55.177243183)	Калининский район
731850	290433	5	55.18160525	61.4244908	POINT (61.4244908 55.18160525)	Калининский район
737391	292644	5	55.181855599	61.298090846	POINT (61.298090846 55.181855599)	Калининский район
628039	249100	2	55.177271493	61.364607048	POINT (61.364607048 55.177271493)	Калининский район
595270	236058	3	55.17615011	61.394286359	POINT (61.394286359 55.17615011)	Калининский район
738046	292901	3	55.181890142	61.305323823	POINT (61.305323823 55.181890142)	Калининский район
648366	257197	3	55.178037793	61.334362315	POINT (61.334362315 55.178037793)	Калининский район
645509	256059	2	55.178010615	61.355744866	POINT (61.355744866 55.178010615)	Калининский район
773708	307069	2	55.184464755	61.433890047	POINT (61.433890047 55.184464755)	Калининский район
737312	292606	3	55.181855599	61.298090846	POINT (61.298090846 55.181855599)	Калининский район
613232	243217	2	55.176687566	61.355686669	POINT (61.355686669 55.176687566)	Калининский район
774579	307418	2	55.184547858	61.301739229	POINT (61.301739229 55.184547858)	Калининский район
519754	205984	2	55.172696485	61.283111871	POINT (61.283111871 55.172696485)	Калининский район
773665	307047	3	55.184464755	61.433890047	POINT (61.433890047 55.184464755)	Калининский район
616219	244402	2	55.176738509	61.396595298	POINT (61.396595298 55.176738509)	Калининский район
748151	296909	2	55.182812394	61.408314092	POINT (61.408314092 55.182812394)	Калининский район
833024	330625	3	55.188146678	61.412781828	POINT (61.412781828 55.188146678)	Калининский район
788490	312939	5	55.185222724	61.302958636	POINT (61.302958636 55.185222724)	Калининский район
785646	311804	2	55.185127047	61.336686457	POINT (61.336686457 55.185127047)	Калининский район
724645	287560	2	55.181266102	61.35204451	POINT (61.35204451 55.181266102)	Калининский район
730772	290006	5	55.181594898	61.309106095	POINT (61.309106095 55.181594898)	Калининский район
543720	215513	7	55.174183165	61.406134803	POINT (61.406134803 55.174183165)	Калининский район
550139	218063	2	55.174619939	61.319008814	POINT (61.319008814 55.174619939)	Калининский район
806317	320026	4	55.186192142	61.435847507	POINT (61.435847507 55.186192142)	Калининский район
649854	257790	3	55.17805768	61.326924442	POINT (61.326924442 55.17805768)	Калининский район
433265	171544	3	55.167907622	61.280858428	POINT (61.280858428 55.167907622)	Калининский район
843267	334706	3	55.188511376	61.455787956	POINT (61.455787956 55.188511376)	Калининский район
686980	272577	7	55.179655702	61.305376232	POINT (61.305376232 55.179655702)	Калининский район
643945	255440	2	55.17783409	61.292286364	POINT (61.292286364 55.17783409)	Калининский район
776582	308218	2	55.184706951	61.402866823	POINT (61.402866823 55.184706951)	Калининский район
766510	304210	4	55.184000928	61.437624419	POINT (61.437624419 55.184000928)	Калининский район
763868	303159	3	55.183927309	61.418785468	POINT (61.418785468 55.183927309)	Калининский район
520188	206160	4	55.172696485	61.283111871	POINT (61.283111871 55.172696485)	Калининский район
773485	306984	7	55.184464755	61.433890047	POINT (61.433890047 55.184464755)	Калининский район
633077	251110	4	55.177425328	61.30221782	POINT (61.30221782 55.177425328)	Калининский район
839212	333092	4	55.188333509	61.324369173	POINT (61.324369173 55.188333509)	Калининский район
768887	305160	3	55.18413276	61.342993733	POINT (61.342993733 55.18413276)	Калининский район
589062	233582	1	55.176037626	61.307243233	POINT (61.307243233 55.176037626)	Калининский район
616224	244403	5	55.176738509	61.396595298	POINT (61.396595298 55.176738509)	Калининский район
578598	229409	2	55.175571784	61.30460102	POINT (61.30460102 55.175571784)	Калининский район
759098	301261	4	55.183621577	61.391265522	POINT (61.391265522 55.183621577)	Калининский район
515668	204354	2	55.17261468	61.296169945	POINT (61.296169945 55.17261468)	Калининский район
816530	324082	2	55.186959929	61.329130331	POINT (61.329130331 55.186959929)	Калининский район
614456	243702	3	55.176690615	61.294424856	POINT (61.294424856 55.176690615)	Калининский район
680396	269963	4	55.17943107	61.300237377	POINT (61.300237377 55.17943107)	Калининский район
693136	275034	2	55.179924482	61.394846121	POINT (61.394846121 55.179924482)	Калининский район
765557	303828	7	55.18395909	61.335603393	POINT (61.335603393 55.18395909)	Калининский район
598111	237184	7	55.176309292	61.297611091	POINT (61.297611091 55.176309292)	Калининский район
552651	219067	4	55.174788074	61.292426417	POINT (61.292426417 55.174788074)	Калининский район
529202	209730	6	55.173387652	61.306601984	POINT (61.306601984 55.173387652)	Калининский район
608053	241151	3	55.176596579	61.346397519	POINT (61.346397519 55.176596579)	Калининский район
827618	328484	3	55.187697766	61.329731491	POINT (61.329731491 55.187697766)	Калининский район
783157	310822	4	55.185045802	61.331970937	POINT (61.331970937 55.185045802)	Калининский район
673298	267135	2	55.179206863	61.369771571	POINT (61.369771571 55.179206863)	Калининский район
592847	235092	3	55.176124259	61.345109966	POINT (61.345109966 55.176124259)	Калининский район
717685	284799	3	55.180979796	61.407129544	POINT (61.407129544 55.180979796)	Калининский район
715639	283986	3	55.180854076	61.399763653	POINT (61.399763653 55.180854076)	Калининский район
457872	181355	1	55.169597082	61.282895142	POINT (61.282895142 55.169597082)	Калининский район
799918	317483	2	55.185820489	61.302891699	POINT (61.302891699 55.185820489)	Калининский район
700557	277981	1	55.180275036	61.320093878	POINT (61.320093878 55.180275036)	Калининский район
674380	267560	2	55.179239649	61.297956811	POINT (61.297956811 55.179239649)	Калининский район
641389	254420	5	55.177710819	61.311904365	POINT (61.311904365 55.177710819)	Калининский район
554207	219690	2	55.1748614	61.32149575	POINT (61.32149575 55.1748614)	Калининский район
625870	248240	2	55.177219997	61.333718597	POINT (61.333718597 55.177219997)	Калининский район
544186	215696	3	55.174226477	61.308487227	POINT (61.308487227 55.174226477)	Калининский район
742744	294759	5	55.182276861	61.301068582	POINT (61.301068582 55.182276861)	Калининский район
889275	352979	3	55.191182051	61.447923518	POINT (61.447923518 55.191182051)	Калининский район
592376	234904	4	55.176124259	61.345109966	POINT (61.345109966 55.176124259)	Калининский район
432993	171450	6	55.167907622	61.280858428	POINT (61.280858428 55.167907622)	Калининский район
698718	277250	8	55.180188013	61.304355455	POINT (61.304355455 55.180188013)	Калининский район
565823	224318	5	55.175180609	61.314544854	POINT (61.314544854 55.175180609)	Калининский район
686802	272510	4	55.179655702	61.305376232	POINT (61.305376232 55.179655702)	Калининский район
564105	223628	2	55.175145401	61.343184246	POINT (61.343184246 55.175145401)	Калининский район
727115	288550	4	55.181440079	61.36971606	POINT (61.36971606 55.181440079)	Калининский район
863733	342841	3	55.189823141	61.396588013	POINT (61.396588013 55.189823141)	Калининский район
711639	282395	1	55.180691412	61.326149081	POINT (61.326149081 55.180691412)	Калининский район
711513	282345	3	55.180673325	61.318830319	POINT (61.318830319 55.180673325)	Калининский район
766589	304240	3	55.184000928	61.437624419	POINT (61.437624419 55.184000928)	Калининский район
756286	300144	2	55.183308981	61.405323651	POINT (61.405323651 55.183308981)	Калининский район
770931	305967	5	55.184324469	61.435838411	POINT (61.435838411 55.184324469)	Калининский район
563009	223187	2	55.175139961	61.33724326	POINT (61.33724326 55.175139961)	Калининский район
711012	282143	3	55.180646233	61.334415906	POINT (61.334415906 55.180646233)	Калининский район
570046	226004	4	55.175317847	61.306591373	POINT (61.306591373 55.175317847)	Калининский район
651259	258362	6	55.178101435	61.361484796	POINT (61.361484796 55.178101435)	Калининский район
796625	316173	1	55.18561935	61.44163265	POINT (61.44163265 55.18561935)	Калининский район
779960	309551	3	55.184867373	61.306303864	POINT (61.306303864 55.184867373)	Калининский район
636393	252431	4	55.177522772	61.330793155	POINT (61.330793155 55.177522772)	Калининский район
740476	293861	3	55.182182345	61.334304724	POINT (61.334304724 55.182182345)	Калининский район
753958	299220	3	55.183230355	61.419174611	POINT (61.419174611 55.183230355)	Калининский район
558134	221249	2	55.175006864	61.305022192	POINT (61.305022192 55.175006864)	Калининский район
648268	257162	4	55.178037793	61.334362315	POINT (61.334362315 55.178037793)	Калининский район
815991	323858	3	55.186924244	61.439199292	POINT (61.439199292 55.186924244)	Калининский район
711524	282347	6	55.180673325	61.318830319	POINT (61.318830319 55.180673325)	Калининский район
489822	194058	3	55.171400063	61.31329126	POINT (61.31329126 55.171400063)	Калининский район
604780	239838	2	55.176591173	61.35231859	POINT (61.35231859 55.176591173)	Калининский район
811425	322055	3	55.186523121	61.400140149	POINT (61.400140149 55.186523121)	Калининский район
732451	290670	3	55.181651355	61.334873184	POINT (61.334873184 55.181651355)	Калининский район
793850	315070	6	55.185404768	61.331365608	POINT (61.331365608 55.185404768)	Калининский район
589355	233697	4	55.176037626	61.307243233	POINT (61.307243233 55.176037626)	Калининский район
698819	277293	2	55.180188013	61.304355455	POINT (61.304355455 55.180188013)	Калининский район
674918	267776	6	55.179301873	61.32575952	POINT (61.32575952 55.179301873)	Калининский район
573762	227484	1	55.175439901	61.315256064	POINT (61.315256064 55.175439901)	Калининский район
608773	241440	6	55.176614763	61.368988648	POINT (61.368988648 55.176614763)	Калининский район
650950	258231	2	55.178101435	61.361484796	POINT (61.361484796 55.178101435)	Калининский район
793759	315037	3	55.185404768	61.331365608	POINT (61.331365608 55.185404768)	Калининский район
454992	180203	4	55.169420941	61.280918682	POINT (61.280918682 55.169420941)	Калининский район
700035	277772	5	55.180255812	61.34491371	POINT (61.34491371 55.180255812)	Калининский район
782190	310443	4	55.184933873	61.403623132	POINT (61.403623132 55.184933873)	Калининский район
753367	298984	4	55.183201215	61.401833759	POINT (61.401833759 55.183201215)	Калининский район
607402	240885	1	55.176596579	61.346397519	POINT (61.346397519 55.176596579)	Калининский район
831328	329951	5	55.1879525	61.4048697	POINT (61.4048697 55.1879525)	Калининский район
518259	205390	6	55.172633722	61.311589356	POINT (61.311589356 55.172633722)	Калининский район
635594	252115	4	55.177511772	61.401680765	POINT (61.401680765 55.177511772)	Калининский район
517201	204967	1	55.172633722	61.311589356	POINT (61.311589356 55.172633722)	Калининский район
554346	219747	5	55.1748614	61.32149575	POINT (61.32149575 55.1748614)	Калининский район
700781	278078	4	55.180298537	61.348214733	POINT (61.348214733 55.180298537)	Калининский район
621211	246379	2	55.176924797	61.301540512	POINT (61.301540512 55.176924797)	Калининский район
756842	300362	5	55.183395693	61.419986179	POINT (61.419986179 55.183395693)	Калининский район
679072	269435	4	55.179385816	61.401425293	POINT (61.401425293 55.179385816)	Калининский район
819228	325145	2	55.187127563	61.334169021	POINT (61.334169021 55.187127563)	Калининский район
517583	205127	5	55.172633722	61.311589356	POINT (61.311589356 55.172633722)	Калининский район
651107	258298	2	55.178101435	61.361484796	POINT (61.361484796 55.178101435)	Калининский район
432065	171077	2	55.167907622	61.280858428	POINT (61.280858428 55.167907622)	Калининский район
772540	306605	4	55.184407973	61.298149294	POINT (61.298149294 55.184407973)	Калининский район
597021	236747	3	55.176205138	61.408201522	POINT (61.408201522 55.176205138)	Калининский район
805078	319531	4	55.186100128	61.343372046	POINT (61.343372046 55.186100128)	Калининский район
687595	272834	4	55.179691809	61.351461971	POINT (61.351461971 55.179691809)	Калининский район
573649	227441	2	55.175432941	61.312236355	POINT (61.312236355 55.175432941)	Калининский район
744484	295451	4	55.18251642	61.414899481	POINT (61.414899481 55.18251642)	Калининский район
791755	314241	3	55.18535522	61.42931595	POINT (61.42931595 55.18535522)	Калининский район
612694	242995	3	55.176687566	61.355686669	POINT (61.355686669 55.176687566)	Калининский район
557342	220935	2	55.174973373	61.352119377	POINT (61.352119377 55.174973373)	Калининский район
563174	223255	6	55.175139961	61.33724326	POINT (61.33724326 55.175139961)	Калининский район
666864	264570	3	55.17878138	61.407787268	POINT (61.407787268 55.17878138)	Калининский район
699282	277474	3	55.180188013	61.304355455	POINT (61.304355455 55.180188013)	Калининский район
466246	184677	2	55.170126512	61.310935484	POINT (61.310935484 55.170126512)	Калининский район
857573	340391	5	55.189512442	61.393739992	POINT (61.393739992 55.189512442)	Калининский район
766138	304063	3	55.183992327	61.402003228	POINT (61.402003228 55.183992327)	Калининский район
796007	315927	4	55.185593278	61.406940426	POINT (61.406940426 55.185593278)	Калининский район
754155	299303	6	55.183233884	61.415523197	POINT (61.415523197 55.183233884)	Калининский район
597966	237128	2	55.176309292	61.297611091	POINT (61.297611091 55.176309292)	Калининский район
670666	266082	4	55.179090674	61.393279507	POINT (61.393279507 55.179090674)	Калининский район
800445	317694	4	55.1858284	61.4381673	POINT (61.4381673 55.1858284)	Калининский район
738156	292944	2	55.181890142	61.305323823	POINT (61.305323823 55.181890142)	Калининский район
931344	369687	4	55.194384431	61.412804835	POINT (61.412804835 55.194384431)	Калининский район
837153	332273	6	55.188267775	61.329162523	POINT (61.329162523 55.188267775)	Калининский район
652353	258792	2	55.178110506	61.295211797	POINT (61.295211797 55.178110506)	Калининский район
520710	206365	7	55.172722826	61.298008665	POINT (61.298008665 55.172722826)	Калининский район
466086	184616	4	55.170126512	61.310935484	POINT (61.310935484 55.170126512)	Калининский район
764218	303303	5	55.183936579	61.300908753	POINT (61.300908753 55.183936579)	Калининский район
592478	234951	3	55.176124259	61.345109966	POINT (61.345109966 55.176124259)	Калининский район
725950	288078	3	55.181381247	61.370623658	POINT (61.370623658 55.181381247)	Калининский район
546441	216596	4	55.174354647	61.304589255	POINT (61.304589255 55.174354647)	Калининский район
776375	308136	1	55.184664513	61.304001654	POINT (61.304001654 55.184664513)	Калининский район
539552	213853	4	55.173976345	61.402480628	POINT (61.402480628 55.173976345)	Калининский район
728481	289083	6	55.181503786	61.318862015	POINT (61.318862015 55.181503786)	Калининский район
666277	264332	5	55.178748625	61.311238662	POINT (61.311238662 55.178748625)	Калининский район
673705	267298	4	55.179236323	61.295766251	POINT (61.295766251 55.179236323)	Калининский район
488187	193417	3	55.17138184	61.315692777	POINT (61.315692777 55.17138184)	Калининский район
741207	294154	3	55.182227465	61.386479714	POINT (61.386479714 55.182227465)	Калининский район
729784	289611	2	55.181524323	61.314199686	POINT (61.314199686 55.181524323)	Калининский район
571030	226397	7	55.17537714	61.294070562	POINT (61.294070562 55.17537714)	Калининский район
632680	250957	3	55.177400895	61.309819221	POINT (61.309819221 55.177400895)	Калининский район
877920	348479	2	55.190536526	61.460670565	POINT (61.460670565 55.190536526)	Калининский район
665924	264198	2	55.178697692	61.287948604	POINT (61.287948604 55.178697692)	Калининский район
840145	333465	2	55.188354266	61.331648529	POINT (61.331648529 55.188354266)	Калининский район
810080	321516	2	55.18641173	61.396522823	POINT (61.396522823 55.18641173)	Калининский район
674225	267493	3	55.179239649	61.297956811	POINT (61.297956811 55.179239649)	Калининский район
738665	293147	4	55.18195325	61.4275671	POINT (61.4275671 55.18195325)	Калининский район
646919	256627	6	55.178028467	61.344940924	POINT (61.344940924 55.178028467)	Калининский район
741403	294233	3	55.182232225	61.392596618	POINT (61.392596618 55.182232225)	Калининский район
730247	289797	6	55.181572892	61.316799134	POINT (61.316799134 55.181572892)	Калининский район
579629	229821	3	55.175601244	61.39625769	POINT (61.39625769 55.175601244)	Калининский район
527147	208927	6	55.173195475	61.326482885	POINT (61.326482885 55.173195475)	Калининский район
669954	265808	3	55.178985372	61.292861198	POINT (61.292861198 55.178985372)	Калининский район
483040	191373	4	55.17118048	61.281015127	POINT (61.281015127 55.17118048)	Калининский район
787655	312613	3	55.185193481	61.422312593	POINT (61.422312593 55.185193481)	Калининский район
755005	299637	4	55.183253965	61.434617857	POINT (61.434617857 55.183253965)	Калининский район
651688	258529	3	55.178101435	61.361484796	POINT (61.361484796 55.178101435)	Калининский район
806304	320019	5	55.186192142	61.435847507	POINT (61.435847507 55.186192142)	Калининский район
432651	171308	4	55.167907622	61.280858428	POINT (61.280858428 55.167907622)	Калининский район
756547	300247	4	55.183328716	61.305016849	POINT (61.305016849 55.183328716)	Калининский район
584992	231956	2	55.175933177	61.291829883	POINT (61.291829883 55.175933177)	Калининский район
1147038	455200	7	55.256525126	61.392436722	POINT (61.392436722 55.256525126)	Металлургический район
1135727	450746	2	55.253642054	61.400158414	POINT (61.400158414 55.253642054)	Металлургический район
1106854	439309	5	55.246057104	61.403216507	POINT (61.403216507 55.246057104)	Металлургический район
1081855	429390	4	55.240628937	61.371202372	POINT (61.371202372 55.240628937)	Металлургический район
1137652	451506	2	55.2540353	61.4005792	POINT (61.4005792 55.2540353)	Металлургический район
1156410	458921	4	55.258649262	61.37232852	POINT (61.37232852 55.258649262)	Металлургический район
1085750	430931	3	55.241482067	61.392238975	POINT (61.392238975 55.241482067)	Металлургический район
1074519	426476	6	55.239234507	61.383547714	POINT (61.383547714 55.239234507)	Металлургический район
1168688	463802	2	55.262912954	61.385334525	POINT (61.385334525 55.262912954)	Металлургический район
1066180	423201	6	55.237350094	61.372400909	POINT (61.372400909 55.237350094)	Металлургический район
1137419	451416	7	55.254003717	61.399658933	POINT (61.399658933 55.254003717)	Металлургический район
1090877	432955	3	55.242858405	61.371088198	POINT (61.371088198 55.242858405)	Металлургический район
1072212	425565	6	55.238605176	61.371381025	POINT (61.371381025 55.238605176)	Металлургический район
1048216	416183	3	55.2254736	61.39542565	POINT (61.39542565 55.2254736)	Металлургический район
1112280	441464	3	55.246885528	61.388746931	POINT (61.388746931 55.246885528)	Металлургический район
1143509	453813	3	55.255440387	61.39418063	POINT (61.39418063 55.255440387)	Металлургический район
1158501	459758	5	55.258835032	61.395992371	POINT (61.395992371 55.258835032)	Металлургический район
1120980	444901	4	55.24933678	61.404207159	POINT (61.404207159 55.24933678)	Металлургический район
1142318	453338	1	55.255243883	61.401241378	POINT (61.401241378 55.255243883)	Металлургический район
1162618	461393	2	55.2597803	61.38628335	POINT (61.38628335 55.2597803)	Металлургический район
1161280	460861	4	55.259417898	61.401151546	POINT (61.401151546 55.259417898)	Металлургический район
1140966	452811	1	55.254856686	61.394840064	POINT (61.394840064 55.254856686)	Металлургический район
1061207	421237	4	55.236124992	61.385715563	POINT (61.385715563 55.236124992)	Металлургический район
1167460	463314	2	55.261860525	61.378332949	POINT (61.378332949 55.261860525)	Металлургический район
1092817	433723	1	55.24318785	61.3732678	POINT (61.3732678 55.24318785)	Металлургический район
1178737	467797	6	55.267301636	61.39943192	POINT (61.39943192 55.267301636)	Металлургический район
1138317	451771	1	55.254229295	61.364522818	POINT (61.364522818 55.254229295)	Металлургический район
1074587	426509	3	55.239234507	61.383547714	POINT (61.383547714 55.239234507)	Металлургический район
1132079	449298	4	55.252663137	61.401332819	POINT (61.401332819 55.252663137)	Металлургический район
1156750	459058	4	55.258661366	61.3859332	POINT (61.3859332 55.258661366)	Металлургический район
1138270	451753	3	55.254146294	61.388811526	POINT (61.388811526 55.254146294)	Металлургический район
1155207	458446	3	55.258569014	61.367615546	POINT (61.367615546 55.258569014)	Металлургический район
1185916	470630	4	55.2883696	61.5185172	POINT (61.5185172 55.2883696)	Металлургический район
1169564	464150	1	55.26353555	61.3864832	POINT (61.3864832 55.26353555)	Металлургический район
1094844	434528	3	55.243557263	61.396933923	POINT (61.396933923 55.243557263)	Металлургический район
1119516	444326	1	55.248809364	61.36910253	POINT (61.36910253 55.248809364)	Металлургический район
1078215	427939	2	55.240101875	61.375926531	POINT (61.375926531 55.240101875)	Металлургический район
1164014	461942	4	55.260407967	61.403450123	POINT (61.403450123 55.260407967)	Металлургический район
1099415	436345	5	55.24459775	61.3733923	POINT (61.3733923 55.24459775)	Металлургический район
1087242	431517	4	55.241661703	61.382038412	POINT (61.382038412 55.241661703)	Металлургический район
1164456	462121	5	55.260702433	61.402315401	POINT (61.402315401 55.260702433)	Металлургический район
1121746	445205	4	55.249602207	61.369085896	POINT (61.369085896 55.249602207)	Металлургический район
1103477	437968	1	55.245317155	61.401978705	POINT (61.401978705 55.245317155)	Металлургический район
1087301	431543	3	55.241763805	61.387295143	POINT (61.387295143 55.241763805)	Металлургический район
1127475	447472	4	55.251101151	61.397760622	POINT (61.397760622 55.251101151)	Металлургический район
1093499	433994	6	55.243292841	61.38783745	POINT (61.38783745 55.243292841)	Металлургический район
1072635	425733	6	55.238677249	61.372509053	POINT (61.372509053 55.238677249)	Металлургический район
1139060	452064	2	55.254337064	61.384858562	POINT (61.384858562 55.254337064)	Металлургический район
1105889	438922	3	55.245852754	61.390357181	POINT (61.390357181 55.245852754)	Металлургический район
1169735	464221	5	55.263591143	61.398594599	POINT (61.398594599 55.263591143)	Металлургический район
1167120	463180	5	55.261825594	61.401385827	POINT (61.401385827 55.261825594)	Металлургический район
1157444	459333	3	55.25867785	61.3875729	POINT (61.3875729 55.25867785)	Металлургический район
1120556	444735	3	55.249246881	61.3955745	POINT (61.3955745 55.249246881)	Металлургический район
1050390	417023	2	55.233377953	61.404172082	POINT (61.404172082 55.233377953)	Металлургический район
1082053	429465	2	55.240750082	61.399106142	POINT (61.399106142 55.240750082)	Металлургический район
1090970	432990	3	55.242871196	61.403316763	POINT (61.403316763 55.242871196)	Металлургический район
1062285	421660	3	55.23644376	61.374432488	POINT (61.374432488 55.23644376)	Металлургический район
1175619	466559	3	55.265997267	61.399090229	POINT (61.399090229 55.265997267)	Металлургический район
1079894	428611	4	55.240389796	61.396332089	POINT (61.396332089 55.240389796)	Металлургический район
1185810	470586	5	55.288075358	61.512174561	POINT (61.512174561 55.288075358)	Металлургический район
1100259	436684	5	55.244647007	61.375303503	POINT (61.375303503 55.244647007)	Металлургический район
1048028	416106	3	55.223111775	61.409392127	POINT (61.409392127 55.223111775)	Металлургический район
1156851	459103	5	55.25866265	61.376644304	POINT (61.376644304 55.25866265)	Металлургический район
1083214	429925	2	55.241018502	61.394203987	POINT (61.394203987 55.241018502)	Металлургический район
1139572	452268	5	55.254439635	61.396257954	POINT (61.396257954 55.254439635)	Металлургический район
1046534	415516	3	55.2209796	61.396411	POINT (61.396411 55.2209796)	Металлургический район
1085695	430908	5	55.241482067	61.392238975	POINT (61.392238975 55.241482067)	Металлургический район
1080977	429037	2	55.240552091	61.374870861	POINT (61.374870861 55.240552091)	Металлургический район
1156098	458795	4	55.258624585	61.380424808	POINT (61.380424808 55.258624585)	Металлургический район
1096358	435133	5	55.243976406	61.388766861	POINT (61.388766861 55.243976406)	Металлургический район
1065503	422935	2	55.237189758	61.384263766	POINT (61.384263766 55.237189758)	Металлургический район
1125199	446569	3	55.25052095	61.3720076	POINT (61.3720076 55.25052095)	Металлургический район
1185553	470488	2	55.287638992	61.517201901	POINT (61.517201901 55.287638992)	Металлургический район
1099195	436259	5	55.244522251	61.370210746	POINT (61.370210746 55.244522251)	Металлургический район
1122875	445655	2	55.249892076	61.369870455	POINT (61.369870455 55.249892076)	Металлургический район
1181849	469024	5	55.2709518	61.400042682	POINT (61.400042682 55.2709518)	Металлургический район
1141595	453061	4	55.254955099	61.399049676	POINT (61.399049676 55.254955099)	Металлургический район
1145589	454625	6	55.256124993	61.398855658	POINT (61.398855658 55.256124993)	Металлургический район
1066672	423392	4	55.237465558	61.376147733	POINT (61.376147733 55.237465558)	Металлургический район
